doc_id,board,title,tokens
459502,hatepolitics,[公告] sunyeah 挖ㄟ馬幾底堆~rj好友水桶觀賞遊行,"sunyeah,挖,ㄟ,馬,幾底,堆,~,rj,好友,水桶,觀賞,遊行"
542856,Military,[情報] 烏俄戰爭-isw戰報（20250222）,"烏俄,戰爭,isw,戰報,20250222"
473542,Lifeismoney,[情報] uber 七月優惠碼統整,"uber,七月,優惠,碼,統整"
126882,Baseball,[新聞] 悍將伍茲「開箱」狂失7分 桃猿休9天依舊,"悍將,伍茲,開箱,狂失,7,分,桃猿,休,9,天,依舊"
260056,c_chat,[閒聊] 健身環發售六週年 大家都破到哪了,"健身,發售,六,週年,大家,都,破到,哪"
235709,Boy-Girl,[求助] 相處間的共同興趣很重要嗎 ?,"相處,間,共同,興趣,重要"
67136,Baseball,[新聞]林立看大谷「50轟、50盜」明年可能加個50,"林立,看,大谷,50,轟,50,盜,明年,可能,加,個,50"
354623,c_chat,[母雞] 初華如果是男的是不是很噁,"初華,是,男,是,不,是,很,噁"
22056,Baseball,[新聞] 魔鷹喪妻美墨棒壇致哀 前隊友：全家天生,"魔鷹,喪妻,美墨,棒壇,致哀,前,隊友,全家,天生"
617029,pc_shopping,[菜單] 40k/遊戲直播機,"40,k,遊戲,直播,機"
580971,pc_shopping,[請益] 這樣的空間選擇wifi路由器,"這樣,空間,選擇,wifi,路由器"
241397,c_chat,[蔚藍] 德克斯特的研討會裡,"德克,斯特,研討會"
617167,pc_shopping,[請益] amd 3700x 主機板搭配,"amd,3700,x,主機板,搭配"
230999,Boy-Girl,[心情] 關於前女友的感情狀況,"關於,前,女友,感情,狀況"
7540,Baseball,[新聞] mlb／「朗希劇場」首映幸好喜劇收場 道奇,"mlb,朗希,劇場,首映,幸好,喜劇,收場,道奇"
74441,Baseball,[情報] 中信兄弟火影忍者主題日熱區進場贈品,"中信,兄弟,火影忍者,主題日,熱區,進場,贈品"
742375,stock,[新聞]筆電需求升溫 今年台灣pc市場維持正成長,"筆電,需求,升溫,今年,台灣,pc,市場,維持,正成長"
661902,stock,[情報] 0410 上市投信買賣超排行,"0410,上市,投信,買賣,超,排行"
61733,Baseball,[分享] 讀賣巨人隊洋投 alberto baldonado將續留,"讀賣,巨人隊,洋投,alberto,baldonado,將,續留"
240167,c_chat,[蔚藍] 泡澡真紀,"泡澡,真紀"
70674,Baseball,[分享] 今日蘇智傑,"今日,蘇智傑"
32938,Baseball,[新聞] 中職》被交易後打出富邦紀錄 外籍教練看,"中職,交易,後,打出,富邦,紀錄,外籍,教練,看"
346594,c_chat,[母雞] 整季心得-或許我就是腦迴路驚奇吧,"整季,心得,或許,我,就是,迴路,驚奇"
74299,Baseball,[新聞] 回鄉1局飆2k 張奕首拿中繼成功,"回鄉,1,局飆,2,k,張奕,首,拿,中繼,成功"
539270,Military,[情報] 川普說老婆晚上都在家酸他被普丁耍,"川普,老婆,晚上,都,家酸,他,普丁,耍"
249671,c_chat,[情報] 公主連結 不好了 可可蘿她……,"公主,連結,不,好了,可,可蘿,她"
292116,c_chat,[vtub] 8/3同接鬥蟲,"8,3,同接,鬥蟲"
701618,stock,[情報] 4/6全市場當沖虧損最多的股票,"4,6,全,市場,虧損,最多,股票"
509120,Lifeismoney,[情報] 運動鞋滿2000再8折,"運動鞋,滿,2000,再,8,折"
224713,Boy-Girl,[心情] 距離很近心卻很遠,"距離,很,近,心,卻,很遠"
565566,Military,[新聞] 美國研究加速交付f-16新戰機給台灣,"美國,研究,加速,交付,f,16,新,戰機,台灣"
138739,Baseball,[新聞] 王順和隨隊一軍　王維中20日投完視情況「,"王順,隨隊,一軍,王維中,20,日,投完,視,情況"
758649,stock,[請益] 申購股票扣款疑問,"申購,股票,扣款,疑問"
598925,pc_shopping,[菜單] 35k模擬器、看盤機,"35,k,模擬器,看盤,機"
604344,pc_shopping,[菜單] 12k 文書機,"12,k,文書,機"
495757,Lifeismoney,[情報] 蝦幣兌換全站折價券,"蝦幣,兌換,全站,折價券"
254907,c_chat,[閒聊] 勇者鬥惡龍1 怪物複數登場的場合,"勇者,鬥惡龍,1,怪物,複數,登場,場合"
822903,Tech_Job,[新聞] 中油拚轉型 攜手日本大廠打造電動車電池,"中油,轉型,攜手,日本,大,打造,電動車,電池"
496074,Lifeismoney,[情報]週末限定唯新藥妝 日本大王買一送一,"週末,限定,唯新,藥妝,日本,大王,買一送一"
846909,Tech_Job,[請益] 鴻海機構一問,"鴻海,機構,一,問"
426953,hatepolitics,[討論] 大安區立委住木柵嗎？,"大安區,立委,住,木柵"
199669,Boy-Girl,[求助] 告白禮物求幫鑑定,"告白,禮物,求,幫,鑑定"
98907,Baseball,[討論] 雷公的火球在中職吃得開嗎,"雷公,火球,中職,吃得開"
101639,Baseball,[專欄] 「從非科班到國家代表隊的棒球夢」專訪,"科班,到,國家,代表隊,棒球,專訪"
691137,stock,[情報] 112/11/20 八大公股銀行買賣超排行,"112,11,20,八大,公股,銀行,買賣,超,排行"
452109,hatepolitics,[討論] 公民團體不要再撕裂社會了好嗎,"公民,團體,不要,再,撕裂,社會,好"
371625,c_chat,[母雞] 第6集的初華,"第,6,集,初華"
444274,hatepolitics,[討論] 每月請款千萬請個自學無腦女,"每月,請款,千萬,請,個,自學,無腦,女"
431191,hatepolitics,[討論] 綠粉突然在幫藍營、國昌報不平了？！？！,"綠粉,突然,幫,藍營,國昌,不平"
489835,Lifeismoney,[情報] 台星app速食異業優惠,"台星,app,速食,異業,優惠"
764652,stock,[心得] 很久以前的標的,"久,以前,標的"
56802,Baseball,[分享] 自超級循環賽起 不提供低畫質免費頻道,"超級,循環賽,起,不,提供,低,畫質,免費,頻道"
706218,stock,[新聞] 高雄7奈米廠恐擱置 台積電擬在日本建7奈,"高雄,7,奈米,廠,恐,擱置,台積電,擬,日本,建,7,奈"
685341,stock,[新聞] 宏碁穩居菲國 pc 龍頭,"宏碁,穩,居,菲國,pc,龍頭"
677712,stock,[請益] 關於小台散戶淨多空,"關於,小台,散戶,多空"
103198,Baseball,[新聞] 中職》表現給每一隊看 張奕喊話要投出價值,"中職,表現,每,一隊,看,張奕,喊話,要,投出,價值"
63556,Baseball,[討論] 小房間沒有分割畫面能用嗎?,"小,房間,沒有,分割,畫面,能用"
422299,hatepolitics,[討論] 輝達落腳台北gg會影響章萬安大位嗎？,"輝達,落腳,台北,gg,會,影響,章,萬安,大位"
763747,stock,[心得] 台積426t的同袍來簽到,"台積,426,t,同袍,簽到"
355899,c_chat,[心得] 魔物獵人荒野加入別人救難任務好爽,"魔物,獵人,荒野,加入,別人,救難,任務,好爽"
839660,Tech_Job,[請益] layout 轉 3d,"layout,3,d"
114576,Baseball,[討論] 太空人跟遊騎兵誰才是德州第一,"太空人,遊騎兵,誰,才,是,德州,第一"
260844,c_chat,[蔚藍] 學生檔案－仁耶,"學生,檔案,－,仁耶"
200908,Boy-Girl,[心情] 想密不敢密的人,"想密,不敢,密,人"
199458,Boy-Girl,[求助] 女方不主動？,"女方,不,主動"
562475,Military,[分享] 《寰宇全視界》烏俄衝突合訂本 2/12-4/12,"寰宇,全,視界,烏俄,衝突,合訂,本,2,12,4,12"
470530,Lifeismoney,[情報] 必勝客 限店 大比薩+1.25l可樂199,"必勝客,限店,大,比薩,1.25,l,可樂,199"
146991,Baseball,[新聞] 富邦悍將開季沒戴培峰！球團回應最新傷,"富邦,悍將,開季,戴培峰,球團,回應,最,新傷"
442494,hatepolitics,[轉錄] 柯文哲fb 假證據excel工作簿,"柯文哲,fb,假,證據,excel,工作,簿"
192407,Boy-Girl,[討論] 為什麼恐怖情人層出不窮？,"為什麼,恐怖,情人,層出不窮"
292187,c_chat,[討論] 本月新網球王子 雙胞胎八點檔劇情,"本月,新,網球,王子,雙胞胎,八點檔,劇情"
485225,Lifeismoney,[情報] acer swift 3超薄筆電折2千,"acer,swift,3,超薄,筆電,折,2,千"
262050,c_chat,[孤獨] 後藤一里 cos,"後藤,一里,cos"
79046,Baseball,[討論] 樂天怎麼沒排大巨蛋主場賽程,"樂天,怎麼,沒排,大巨蛋,主場,賽程"
464780,hatepolitics,[公告] 20150506_政檢版規草稿,"20150506,政檢,版,規,草稿"
847460,Tech_Job,[請益] 請問台積口頭offer裱人的機會大嗎?,"請問,台積,口頭,offer,裱,人,機會,大"
577199,Military,日本防衛廳技術研究本部的創意,"日本,防衛廳,技術,研究,本部,創意"
102664,Baseball,[新聞] 主場票房拚突破象猿高牆 味全龍赴日取經,"主場,票房,突破,象猿,高牆,味全龍,赴,日,取經"
53045,Baseball,[新聞] 陳傑憲專訪》如果美日職來敲門 陳傑憲,"陳傑憲,專訪,美,日職,敲門,陳傑憲"
683967,stock,[新聞] 快訊／45萬股東注意！　新光金紀念品送「,"快訊,45,萬,股東,注意,新光金,紀念品,送"
566987,Military,[分享] starlink 23 | falcon 9 block 5,"starlink,23,falcon,9,block,5"
15474,Baseball,[討論] 味全龍的hololive之夜算大成功吧？,"味全龍,hololive,夜,算,大,成功"
97793,Baseball,[分享] 今日曾峻岳&富藍戈,"今日,曾峻岳,富藍戈"
790333,stock,[公告] 2014q1股板徵文投票ing,"2014,q1,股板,徵文,投票,ing"
247966,c_chat,[新聞] 加藤小夏以《沉默之丘f》首度入圍tga最佳,"加藤,小夏,沉默,之丘,f,首度,入圍,tga,最佳"
174389,Baseball,[分享] 戴培峰套套夾住岳政華棒棒影片,"戴培峰,套套,夾住,岳政華,棒棒,影片"
426276,hatepolitics,[新聞] 遭跟監偷拍9天！王義川揭幕後主使是「他,"遭,跟監,偷拍,9,天,王義川,揭幕,後,主使,是,他"
509358,Lifeismoney,[情報] 蘭蔻小黑安瓶官網代碼+組合優惠,"蘭蔻,小黑,安瓶,官網,代碼,組合,優惠"
504867,Lifeismoney,[情報] line mobile 生日快樂,"line,mobile,生日快樂"
224200,Boy-Girl,[心情] 版上吵架中偷渡心情-不想長大,"版,上,吵架,中,偷渡,心情,不,想,長大"
420641,hatepolitics,[討論] 柯文哲：妙天的1000萬橘子拖走不然我要拖,"柯文哲,妙天,1000,萬,橘子,拖走,我,要,拖"
61483,Baseball,[討論] 明年統一是否該換外籍教頭才能救的回來？,"明年,統一,是否,該,換,外籍,教頭,才能,救,回來"
172634,Baseball,[新聞] u18／林詔恩、邱鑫獲選明星球員　明年u18,"u18,林詔恩,邱鑫,獲選,明星,球員,明年,u18"
397501,c_chat,[vtub]vspo 英リサ apt 非官方mix 100萬觀看 發錢,"vspo,英,リ,サ,apt,非,官方,mix,100,萬,觀看,發錢"
2260,Baseball,[新聞] 倪福德43歲生日快樂！唯一中職輸出大聯盟,"倪福德,43,歲,生日快樂,唯一,中職,輸出,大聯盟"
409506,hatepolitics,[黑特] 日本60歲以下超過50%支持台灣有事行使自,"日本,60,歲,以下,超過,50,支持,台灣,有事,行使"
278195,c_chat,[活俠] 雪山派應該是目前結果最好的路線吧?,"雪山,派,應該,是,目前,結果,最好,路線"
822327,Tech_Job,[新聞] 茂迪驚傳裁撤長晶廠　百餘員工受影響,"茂迪,驚傳,裁撤,長晶廠,百餘,員工,受,影響"
823437,Tech_Job,[情報]  在職進修訊息,"在職,進修,訊息"
477235,Lifeismoney,[情報] richart life 16號會員日 領point一點,"richart,life,16,號,會員,日,領,point,一點"
299217,c_chat,[閒聊] 蓋特娘 2跟3,"蓋特,娘,2,3"
443675,hatepolitics,[新聞] 王義川來了！　陪同罷免馬文君志工掃街,"王義川,來,陪同,罷免,馬文君,志工,掃街"
730579,stock,[新聞] marvell創歷史高：採用台積電3奈米製程,"marvell,創,歷史,高,採用,台積電,3,奈米,製程"
766151,stock,[標的] (多)黃金,"多,黃金"
821584,Tech_Job,[請益] 雙鍵化工,"雙鍵,化工"
582908,pc_shopping,[請益] sfx電源與matx機殼選擇,"sfx,電源,matx,機殼,選擇"
694166,stock,"[新聞] 集邦：micro led晶片產值今年倍增達2,700","集邦,micro,led,晶片,產值,今年,倍增,達,2,700"
753458,stock,[新聞] 得晶圓產能得天下聯詠天鈺營運樂觀,"得,晶圓,產能,得,天下,聯詠,天鈺,營運,樂觀"
510438,Lifeismoney,[情報] line point $1,"line,point,1"
162316,Baseball,[分享] 上沢直之明年將挑戰大聯盟,"上沢直,明年,挑戰,大聯盟"
199131,Boy-Girl,[求助] 另一半禮物選擇,"另一半,禮物,選擇"
311232,c_chat,[閒聊] 還有不到半年就可以和姆咪團聚了,"還,有,不到,半年,就,姆咪,團聚"
228353,Boy-Girl,[求助] 關於語言交換 是我太小心眼了嗎? (文長),"關於,語言,交換,是,我,太,小心眼,文長"
61324,Baseball,[分享] 味全龍fb 天母萬聖節活動,"味全龍,fb,天母,萬聖節,活動"
607457,pc_shopping,[菜單] 40k娛樂機 ver.3,"40,k,娛樂,機,ver,.3"
771637,stock,[心得] 手牽手(抗sars藝人大合唱),"手,牽手,抗,sars,藝人,大,合唱"
568672,Military,[新聞] 五角大樓採用分層病毒測試以保持軍隊戰鬥,"五角,大樓,採用,分層,病毒,測試,保持,軍隊,戰鬥"
63918,Baseball,[炸裂] gavin lux,"gavin,lux"
784472,stock,[新聞] 貿易戰大陸必勝 陸學者：北京握有3王牌,"貿易戰,大陸,必勝,陸,學者,北京,握有,3,王牌"
328953,c_chat,[25春] 到棒球場捕捉我吧06 捧啤酒賣笑的jk,"到,棒球場,捕捉,我,06,捧,啤酒,賣笑,jk"
59942,Baseball,[新聞] 王志煊登板時機刻意安排 觀察對中心棒次,"王志煊,登板,時機,刻意,安排,觀察,對,中心,棒次"
52578,Baseball,[分享] 陳傑憲三分炮跑壘,"陳傑憲,三分,炮,跑壘"
612697,pc_shopping,[菜單] 50k itx 影音機,"50,k,itx,影音,機"
500075,Lifeismoney,[情報] 一起加油！精選貼圖限時三折,"一起,加油,精選,貼圖,限時,三折"
527407,Lifeismoney,[情報] 雜誌app免費看30天,"雜誌,app,免費,看,30,天"
557065,Military,[情報] spacex發表starshield國安服務,"spacex,發表,starshield,國安,服務"
165080,Baseball,[分享] 日本武士隊、火腿隊一同祝賀杉谷拳士引退,"日本,武士隊,火腿隊,一同,祝賀,杉谷拳士,引退"
59642,Baseball,[新聞] spc-12強賽》中華隊秘密武器來了！ 「最,"spc,12,強賽,中華隊,秘密,武器,來,最"
532632,Lifeismoney,[問題] 3m diy濾水器,"3,m,diy,濾水器"
84002,Baseball,[新聞] 燃燒125球追平來台最多　霸威斯請纓續投,"燃燒,125,球,追平,來,台,最多,霸,威斯,請纓,續投"
194858,Boy-Girl,[心情] [分享] 關於被單親媽媽分手這篇……,"關於,單親,媽媽,分手,這,篇"
71849,Baseball,[新聞] u15世界盃棒球賽余利亞敲超前安 率台灣擊,"u15,世界盃,棒球賽,余,利亞,敲,超前,安,率,台灣"
624082,pc_shopping,[情報] 微星 gtx1650 d6 aero oc $3990,"微星,gtx1650,d6,aero,oc,3990"
71262,Baseball,[新聞] 岳家兄弟板凳中斷連63場先發 平野惠一解,"岳家,兄弟,板凳,中斷,連,63,場,先發,平野,惠一解"
708156,stock,[新聞] 學者觀點－美元何時反轉？(洽foreignex),"學者,觀點,－,美元,何時,反轉,洽,foreignex"
246734,c_chat,[鳴潮] 漂子幹嘛還去念書當學生？,"漂子,幹嘛,還,去,念書,學生"
423509,hatepolitics,[新聞] 大馬村全村平安撤離「洪災0傷亡」！村長還原撤村關鍵 光復鄉,"大馬村,全村,平安,撤離,洪災,0,傷亡,村長,還原,撤村,關鍵,光復鄉"
125710,Baseball,[新聞] 鄭佳彥回家鄉指導馬公投手 要求態度企圖,"鄭佳彥,回,家鄉,指導,馬公,投手,要求,態度,企圖"
597490,pc_shopping,[菜單] 輕度程式股票機 20k-25k,"輕度,程式,股票,機,20,k,25,k"
258283,c_chat,[gkms] 學生會長倉本千奈！？,"學生,會長,倉本,千奈"
607183,pc_shopping,[請益] atx 2k內機殼選擇 (不要玻璃),"atx,2,k,內,機殼,選擇,不要,玻璃"
623541,pc_shopping,[心得] re: 原x屋 裝機從3-7天變成2-3週,"re,原,x,屋,裝機,3,7,天,變成,2,3,週"
41672,Baseball,[分享] 清宮幸太郎：ai說我會打全壘打,"清宮,幸,太郎,ai,說,我,會,打,全壘打"
649611,stock,[新聞] 川普又罵台灣晶片！台股跳水691點 金管會,"川普,又,罵,台灣,晶片,台股,跳水,691,點,金管會"
85965,Baseball,[分享] 亞洲mlb打者迄今ops+,"亞洲,mlb,打者,迄今,ops"
439709,hatepolitics,[討論] 為什麼都在討論智伃，百大鎖匠呢？,"為什麼,都,討論,智,百大,鎖匠"
689449,stock,[新聞] 股匯殺聲隆隆 台股重挫連失三道防線,"股匯,殺聲,隆隆,台股,重挫,失三,道,防線"
612167,pc_shopping,[菜單] 90k 遊戲休閒工作機 （感謝健檢）,"90,k,遊戲,休閒,工作,機,感謝,健檢"
592826,pc_shopping,[菜單] 20k遊戲機(不含顯卡),"20,k,遊戲機,不,含顯,卡"
548316,Military,[新聞] 陸海空軍懲罰法修正草案增財產罰款可罰10,"陸海空軍,懲罰法,修正,草案,增,財產,罰款,可罰,10"
331852,c_chat,[holo] 佩可拉 請求交尾~,"佩可拉,請求,交尾,~"
273542,c_chat,[蔚藍] 瑪麗化妝,"瑪麗,化妝"
214221,Boy-Girl,[求助] 有男朋友但還會和其他男生聊天,"有,男朋友,還,會,其他,男生,聊天"
702402,stock,[新聞] 歐盟公布關鍵原料法案 對中國稀土依賴將,"歐盟,公布,關鍵,原料,法案,對,中國,稀土,依賴"
751132,stock,[其他] 00677u參加標借，讓自己額外多一筆收入,"00677,u,參加,標,借,讓,自己,額外,多,一筆,收入"
329560,c_chat,[閒聊] 角川財報顯示ニコニコ付費會員數僅98.9萬,"角川,財報,顯示,ニ,コ,ニ,コ,付費,會員數,僅,98.9,萬"
250386,c_chat,[妮姬] 1、2、3周年劇情都很完美對吧,"1,2,3,周年,劇情,都,完美"
278627,c_chat,[閒聊] 請選擇你的寶可夢（不建議水系）,"選擇,你,寶可夢,不,建議,水系"
415131,hatepolitics,[討論]32:0笑死 綠共打盧 下一屆還不是一樣是江,"32,0,笑死,綠,共,打,盧,下,一屆,還不是,一樣,是,江"
137235,Baseball,[live] npb dena v 中日　大貫晋一-髙橋宏斗,"npb,dena,v,中日,大貫晋,一,髙,橋,宏,斗"
704462,stock,[新聞] 〈熱門股〉晉弘內視鏡營收占比增 一度站,"熱門股,晉弘,內視鏡,營收,占比,增,一度,站"
676999,stock,[新聞] 〈財報〉歐盟疫苗營收偏低 莫德納下修全,"財報,歐盟,疫苗,營收,偏低,莫德納,下修,全"
314681,c_chat,[蔚藍] 對喜美重拳出擊,"對,喜美,重拳,出擊"
479559,Lifeismoney,[情報] 神腦會員iphone換電池8折(指定門市),"神腦,會員,iphone,換,電池,8,折,指定,門市"
331650,c_chat,[25春] mono女孩 04,"mono,女孩,04"
788550,stock,[公告] takizawa5566自刪標的文初犯警告一次,"takizawa5566,刪,標的,文,初犯,警告,一次"
76066,Baseball,[炸裂] cavan biggio,"cavan,biggio"
9767,Baseball,[新聞] mlb》對前東家小熊扛決戰重任　達比修有,"mlb,前,東家,小熊,決戰,重任,達比修有"
480672,Lifeismoney,[情報] 全家全盈pay消費500以上得50購物,"全家,全盈,pay,消費,500,以上,得,50,購物"
651475,stock,[新聞] 經濟學人：川普沒料到的中國稀土禁令,"經濟學人,川普,料到,中國,稀土,禁令"
590484,pc_shopping,[閒聊] 為什麼沒有分離式電腦,"為什麼,沒有,分離式,電腦"
104837,Baseball,[新聞] mlb》道奇總教練壓力爆表！美媒：兩年,"mlb,道奇,總教練,壓力,爆表,美媒,兩年"
76819,Baseball,[分享] 陳傑憲 fb,"陳傑憲,fb"
563889,Military,[新聞] 南韓空軍兩架kt-1教練機墜毀　造成3死,"南韓,空軍,兩架,kt,1,教練機,墜毀,造成,3,死"
223577,Boy-Girl,[求助] 如何化解吵架後的尷尬,"如何,化解,吵架,後,尷尬"
530594,Lifeismoney,[情報] happy go週三得點,"happy,go,週三,得,點"
278192,c_chat,[閒聊] 絕區 席德 是不是真的很讚,"絕區,席德,是,不,是,真的,很,讚"
138890,Baseball,[問題] 富邦打擊怎麼救?,"富邦,打擊,怎麼,救"
366078,c_chat,[閒聊] 因為大亂鬥遊戲而引起的吵架,"因為,大,亂鬥,遊戲,引起,吵架"
72132,Baseball,[分享] 梁玹種 成為韓國職棒通算三振王,"梁玹,種,成為,韓國,職棒,通算,三振王"
256257,c_chat,[閒聊] 用ai做柚子社動畫,"ai,做,柚子,社,動畫"
387596,c_chat,[警世] 哥哥狂課手遊「課到只能吃泡麵過活」,"哥哥,狂課,手遊,課到,只,能,吃,泡麵,過活"
298942,c_chat,[25夏] 青春豬頭少年不會夢見聖誕服女郎 1~3,"青春,豬頭,少年,不會,夢見,聖誕,服,女郎,1,~,3"
165409,Baseball,[新聞] 無緣彭政閔紀錄！周思齊生涯首度台灣大賽,"無緣,彭政閔,紀錄,周思齊,生涯,首度,台灣,大賽"
459590,hatepolitics,[公告] 星が降る夜にあなたにあえた tasy4n 4-6,"星,が,降,る,夜,に,あ,な,た,に,あ,え,た,tasy4n,4,6"
569745,Military,[新聞] 義大利官方確認 加入英國6代暴風研發計畫,"義大利,官方,確認,加入,英國,6,代,暴風,研發,計畫"
737865,stock,[標的] 3711 日月光投控 技術多,"3711,日月光,投控,技術,多"
317324,c_chat,[mygo] 可以摸嗎,摸
641533,pc_shopping,[請益] 兩年電腦有感升級,"兩年,電腦,有感,升級"
846492,Tech_Job,[請益] 華亞科技cim技術工程師,"華亞,科技,cim,技術,工程師"
685887,stock,[新聞] 遭爆裁員300人 面板大廠今「急發重訊」回,"遭,爆,裁員,300,人,面板,大廠,今,急,發,重訊,回"
554773,Military,[分享] 美軍的管理制度如此卓越相關書單,"美軍,管理,制度,卓越,相關,書單"
8203,Baseball,[新聞] 普侯斯重返天使？有望接任總教練　老闆親自出馬：第一人選,"普侯斯,重返,天使,有望,接任,總教練,老闆,親自,出馬,第一,人選"
700449,stock,[新聞] fed傳聲筒估本周升1碼、創16年高點,"fed,傳聲筒,估,本周,升,1,碼,創,16,年,高點"
581685,pc_shopping,[菜單] 70k剪輯遊戲機,"70,k,剪輯,遊戲機"
314033,c_chat,[vtub] kiara：粉絲繪瑟瑟化+胸部通貨膨脹 怎辦,"kiara,粉絲,繪,瑟瑟,化,胸部,通貨膨脹,怎,辦"
695757,stock,[標的] 討論2344 華邦電,"討論,2344,華邦電"
108618,Baseball,[問題] 什麼時候中華隊投手都能催到近150？,"什麼,時候,中華隊,投手,都,能,催到,近,150"
140814,Baseball,[新聞] spc-mlb》火球男藤浪控球再度暴走 日作家,"spc,mlb,火球,男,藤浪,控球,再度,暴走,日,作家"
277422,c_chat,[問題] 空間系跟空間系能力要怎麼分勝負?,"空間,系,空間,系,能力,要,怎麼,分,勝負"
121035,Baseball,[問題] 天使這季是不是輸給藍鳥三壘手?,"天使,這季,是,不,是,輸給,藍鳥,三壘手"
112235,Baseball,[情報] 響尾蛇世界大賽主場三戰全完售了,"響尾蛇,世界,大賽,主場,三戰,全,完售"
778643,stock,[新聞] 政院力推高雄橋頭科學園區 都市計畫過關,"政院,力推,高雄,橋頭,科學園區,都市,計畫,過關"
580240,pc_shopping,[菜單] 80k左右黑海景遊戲機,"80,k,左右,黑,海景,遊戲機"
162998,Baseball,[新聞] mlb／封王遊行沒什麼 j-rod帶女友返鄉竟有新人王遊行,"mlb,封王,遊行,沒,什麼,j,rod,帶,女友,返鄉,竟,有,新人王,遊行"
285688,c_chat,[25夏] 遊樂場少女的異文化交流 [06],"遊樂場,少女,異,文化,交流"
295554,c_chat,[閒聊] 明末遊戲本身也有不少問題吧,"明末,遊戲,本身,也,有,不少,問題"
634353,pc_shopping,[情報] 據報導intel cascade lake-x已延遲出貨,"據,報導,intel,cascade,lake,x,已,延遲,出貨"
220924,Boy-Girl,[心情] 我好貪心,"我,好,貪心"
752623,stock,[標的] 2340 光磊 多,"2340,光磊,多"
359652,c_chat,[vtub] 阿夸六週年週邊,"阿,夸六,週年,週邊"
213525,Boy-Girl,[討論] 女友跟朋友出去玩,"女友,朋友,出去,玩"
721039,stock,[情報] 0314 上市櫃外資投信買超金額排行,"0314,上市櫃,外資,投信,買超,金額,排行"
665189,stock,[新聞] 「糖衣」投資？庫克5千億美元「美國製造,"糖衣,投資,庫克,5,千,億美,元,美國,製造"
276917,c_chat,[泛式] 2025年10月新番導視,"2025,年,10,月,新,番,導視"
530095,Lifeismoney,[建議] 歡樂點也可以在ibon兌換喔,"歡樂點,也,ibon,兌換"
512389,Lifeismoney,[情報] 禮坊巧克力鳳梨酥憑dm免費兌換,"禮坊,巧克力,鳳梨酥,dm,免費,兌換"
263428,c_chat,"[閒聊] ""唱歌喝酒""是台k特有文化嗎?","唱歌,喝,酒,是,台,k,特有,文化"
53266,Baseball,[討論] 日本電視台還會在拍台灣敬禮的秘密嗎,"日本,電視台,還,會,拍,台灣,敬禮,秘密"
96781,Baseball,[分享] 今日宋家豪,"今日,宋家豪"
665238,stock,[心得] 一堆大陸人在講自營交易???,"一堆,大陸人,講,自營,交易"
444271,hatepolitics,[新聞] 川普點名逼宮intel執行長 ! 華爾街日報,"川普,點名,逼宮,intel,執行長,華爾街日報"
290231,c_chat,[25夏] 拔作島 04 尺度突破極限的孕動會,"拔,作島,04,尺度,突破,極限,孕動會"
46228,Baseball,[問題] 西班牙足球能踢到台灣12:3嗎,"西班牙,足球,能,踢到,台灣,12,3"
3717,Baseball,[新聞] 林安可非常想出國實現夢想！蘇泰安坦言想,"林安可,非常,想,出國,實現,夢想,蘇泰安,坦言,想"
349874,c_chat,[刺客] 來說說暗影者的好吧！,"來,說,說,暗影,者,好"
808744,Tech_Job,[新聞] 太陽能需求強彈 台廠擴產搶商機,"太陽能,需求,強彈,台廠,擴產,搶,商機"
137174,Baseball,[討論] 中信是不是常常有自我毀滅的戰術,"中信,是,不,是,常常,有,自我,毀滅,戰術"
668204,stock,[情報] 0103 上市櫃外資投信買超金額排行,"0103,上市櫃,外資,投信,買超,金額,排行"
274790,c_chat,[閒聊] 原神6.0主線大雷==,"原神,6.0,主線,大雷"
169430,Baseball,[問題] 為啥兩隊球員互噴垃圾話會被驅逐出場,"為啥,隊球員,互噴,垃圾話,會,驅逐出場"
777399,stock,[新聞] 聯詠穩坐tddi市場龍頭，日系外資調高目,"聯詠,穩,坐,tddi,市場,龍頭,日系,外資,調高,目"
463421,hatepolitics,[討論] 新竹縣第十屆立委選區,"新竹縣,第十屆,立委,選區"
578621,pc_shopping,[開箱] 視博通 sw437多硬碟atx機殼／cmt370(?),"視,博通,sw437,多,硬碟,atx,機殼,cmt370"
740095,stock,[新聞] 法國賽諾菲藥廠將斥巨資 研發mrna疫苗,"法國,賽諾菲,藥廠,將,斥,巨資,研發,mrna,疫苗"
448582,hatepolitics,[討論] 盧媽告人民是不是不演了?,"盧媽,告,人民,是,不,是,不演"
588296,pc_shopping,[情報] 涉隱瞞代工業務2260億巨額虧損 投資人火,"涉,隱瞞,代工,業務,2260,億,巨額,虧損,投資人,火"
10139,Baseball,[新聞] 「復仇道奇」成條紋軍最大動力！洋基教頭,"復仇,道奇,成,條紋,軍,最大,動力,洋基,教頭"
117308,Baseball,[情報] npb 9/27 球員異動,"npb,9,27,球員,異動"
78898,Baseball,[分享] 張育成記者會訪談懶人包,"張育成,記者會,訪談,懶人包"
724735,stock,[新聞] 桃園電子廠宏致「5員工確診」！ 公司回應了,"桃園,電子廠,宏致,5,員工,確診,公司,回應"
156294,Baseball,[新聞] 高中木聯/高岳翔兩度牽制關鍵！ 美和pk,"高中,木聯,高岳,翔,兩度,牽制,關鍵,美和,pk"
572232,Military,[情報] 101空降師接收m17手槍,"101,空降師,接收,m17,手槍"
